surface,player_1_win,player_1,Player_1_hand,Player_1_age,player_2,Player_2_hand,Player_2_age
Hard,1,Kei Nishikori,R,27.01163587,Jordan Thompson,R,22.70499658
Hard,1,Stanislas Wawrinka,R,31.76728268,Kyle Edmund,R,21.98494182
Hard,1,Milos Raonic,R,26.01779603,Diego Sebastian Schwartzman,R,24.38056126
Hard,0,Mischa Zverev,L,29.36618754,Rafael Nadal,L,30.58453114
Hard,0,Samuel Groth,R,29.2073922,Dominic Thiem,R,23.33196441
Hard,0,Nicolas Mahut,R,34.9486653,Grigor Dimitrov,R,25.63449692
Hard,1,Jordan Thompson,R,22.70499658,David Ferrer,R,34.75427789
Hard,0,Jared Donaldson,R,20.23271732,Kei Nishikori,R,27.01163587
Hard,1,Kyle Edmund,R,21.98494182,Lucas Pouille,R,22.85831622
Hard,0,Viktor Troicki,R,30.89390828,Stanislas Wawrinka,R,31.76728268
Hard,0,Sam Querrey,R,29.24024641,Diego Sebastian Schwartzman,R,24.38056126
Hard,1,Mischa Zverev,L,29.36618754,Alex De Minaur,R,17.87542779
Hard,0,Alexandr Dolgopolov,R,28.15331964,Rafael Nadal,L,30.58453114
Hard,0,Pierre Hugues Herbert,R,25.79603012,Samuel Groth,R,29.2073922
Hard,0,Stephane Robert,R,36.62970568,Nicolas Mahut,R,34.9486653
Hard,0,Steve Johnson,R,27.02532512,Grigor Dimitrov,R,25.63449692
Hard,1,David Ferrer,R,34.75427789,Bernard Tomic,R,24.19986311
Hard,0,Elias Ymer,R,20.73100616,Jordan Thompson,R,22.70499658
Hard,0,Gilles Muller,L,33.65366188,Jared Donaldson,R,20.23271732
Hard,1,Lucas Pouille,R,22.85831622,Gilles Simon,R,32.0164271
Hard,1,Kyle Edmund,R,21.98494182,Ernesto Escobedo,R,20.49828884
Hard,0,Yoshihito Nishioka,L,21.26762491,Viktor Troicki,R,30.89390828
Hard,0,Daniil Medvedev,R,20.89253936,Roberto Bautista Agut,R,28.72005476
Hard,0,Dudi Sela,R,31.74811773,Daniil Medvedev,R,20.89253936
Hard,0,Benoit Paire,R,27.6550308,Roberto Bautista Agut,R,28.72005476
Hard,0,Jozef Kovalik,R,24.1615332,Daniil Medvedev,R,20.89253936
Hard,0,Albert Ramos,L,28.96098563,Dudi Sela,R,31.74811773
Hard,1,Benoit Paire,R,27.6550308,Aljaz Bedene,R,27.46064339
Hard,0,Mikhail Youzhny,R,34.52429843,Roberto Bautista Agut,R,28.72005476
Hard,0,Marin Cilic,R,28.26283368,Jozef Kovalik,R,24.1615332
Hard,1,Daniil Medvedev,R,20.89253936,Yen Hsun Lu,R,33.38809035
Hard,1,Albert Ramos,L,28.96098563,Steve Darcis,R,32.80766598
Hard,0,Hyeon Chung,R,20.62422998,Dudi Sela,R,31.74811773
Hard,1,Benoit Paire,R,27.6550308,Yuki Bhambri,R,24.49828884
Hard,1,Aljaz Bedene,R,27.46064339,Martin Klizan,L,27.47980835
Hard,0,Renzo Olivo,R,24.80219028,Mikhail Youzhny,R,34.52429843
Hard,1,Roberto Bautista Agut,R,28.72005476,Rogerio Dutra Silva,R,32.91444216
Hard,1,Jozef Kovalik,R,24.1615332,Gastao Elias,R,26.10814511
Hard,0,Thiago Monteiro,L,22.5927447,Daniil Medvedev,R,20.89253936
Hard,0,Radu Albot,R,27.1430527,Yen Hsun Lu,R,33.38809035
Hard,0,Nikola Mektic,R,28.02464066,Steve Darcis,R,32.80766598
Hard,1,Dudi Sela,R,31.74811773,Damir Dzumhur,R,24.62149213
Hard,0,Borna Coric,R,20.13415469,Hyeon Chung,R,20.62422998
Hard,0,Konstantin Kravchuk,R,31.85763176,Benoit Paire,R,27.6550308
Hard,0,Ramkumar Ramanathan,R,22.15195072,Yuki Bhambri,R,24.49828884
Hard,0,Guillermo Garcia Lopez,R,33.58247776,Aljaz Bedene,R,27.46064339
Hard,0,Saketh Myneni,R,29.2073922,Mikhail Youzhny,R,34.52429843
Hard,0,Casper Ruud,R,18.03148528,Renzo Olivo,R,24.80219028
Hard,0,Dusan Lajovic,R,26.51060917,Rogerio Dutra Silva,R,32.91444216
Hard,1,Novak Djokovic,R,29.61806982,Andy Murray,R,29.63723477
Hard,0,Tomas Berdych,R,31.2936345,Andy Murray,R,29.63723477
Hard,0,Fernando Verdasco,L,33.13347023,Novak Djokovic,R,29.61806982
Hard,0,Nicolas Almagro,R,31.36755647,Andy Murray,R,29.63723477
Hard,1,Tomas Berdych,R,31.2936345,Jo Wilfried Tsonga,R,31.71252567
Hard,1,Fernando Verdasco,L,33.13347023,Ivo Karlovic,R,37.84531143
Hard,1,Novak Djokovic,R,29.61806982,Radek Stepanek,R,38.09993155
Hard,1,Andy Murray,R,29.63723477,Gerald Melzer,L,26.47501711
Hard,1,Nicolas Almagro,R,31.36755647,Philipp Kohlschreiber,R,33.21560575
Hard,0,Jiri Vesely,L,23.4825462,Tomas Berdych,R,31.2936345
Hard,1,Jo Wilfried Tsonga,R,31.71252567,Dustin Brown,R,32.06844627
Hard,0,Karen Khachanov,R,20.61875428,Ivo Karlovic,R,37.84531143
Hard,0,David Goffin,R,26.07255305,Fernando Verdasco,L,33.13347023
Hard,0,Arthur De Greef,R,24.76933607,Radek Stepanek,R,38.09993155
Hard,0,Horacio Zeballos,L,31.68514716,Novak Djokovic,R,29.61806982
Hard,0,Jeremy Chardy,R,29.88911704,Andy Murray,R,29.63723477
Hard,0,Paul Henri Mathieu,R,34.97330595,Gerald Melzer,L,26.47501711
Hard,0,Paolo Lorenzi,R,35.04996578,Nicolas Almagro,R,31.36755647
Hard,0,Malek Jaziri,R,32.95277207,Philipp Kohlschreiber,R,33.21560575
Hard,1,Tomas Berdych,R,31.2936345,Alessandro Giannessi,L,26.59548255
Hard,1,Jiri Vesely,L,23.4825462,Anil Yuksel,L,26.6255989
Hard,0,Facundo Bagnis,L,26.84736482,Dustin Brown,R,32.06844627
Hard,1,Jo Wilfried Tsonga,R,31.71252567,Andrey Kuznetsov,R,25.86173854
Hard,0,Illya Marchenko,R,29.31964408,Ivo Karlovic,R,37.84531143
Hard,0,Mubarak Al Harrasi,U,21.72210815,Karen Khachanov,R,20.61875428
Hard,1,Fernando Verdasco,L,33.13347023,Vasek Pospisil,R,26.52977413
Hard,0,Robin Haase,R,29.74401095,David Goffin,R,26.07255305
Hard,1,Radek Stepanek,R,38.09993155,Marcos Baghdatis,R,31.54551677
Hard,0,Mohamed Safwat,R,26.28884326,Arthur De Greef,R,24.76933607
Hard,0,Florian Mayer,R,33.24572211,Horacio Zeballos,L,31.68514716
Hard,1,Novak Djokovic,R,29.61806982,Jan Lennard Struff,R,26.69130732
Hard,0,Joao Sousa,R,27.78097194,Jack Sock,R,24.29295003
Hard,1,Joao Sousa,R,27.78097194,Marcos Baghdatis,R,31.56468172
Hard,1,Jack Sock,R,24.29295003,Steve Johnson,R,27.04449008
Hard,0,Jiri Vesely,L,23.50171116,Marcos Baghdatis,R,31.56468172
Hard,0,Robin Haase,R,29.76317591,Joao Sousa,R,27.78097194
Hard,1,Jack Sock,R,24.29295003,Jeremy Chardy,R,29.908282
Hard,1,Steve Johnson,R,27.04449008,John Isner,R,31.70704997
Hard,1,Jiri Vesely,L,23.50171116,Jose Rubin Statham,R,29.71115674
Hard,1,Marcos Baghdatis,R,31.56468172,Dustin Brown,R,32.08761123
Hard,0,David Ferrer,R,34.77344285,Robin Haase,R,29.76317591
Hard,1,Joao Sousa,R,27.78097194,Brydan Klein,R,27.02532512
Hard,0,Ryan Harrison,R,24.67624914,Jack Sock,R,24.29295003
Hard,0,Yen Hsun Lu,R,33.4072553,Steve Johnson,R,27.04449008
Hard,0,Malek Jaziri,R,32.97193703,John Isner,R,31.70704997
Hard,1,Jiri Vesely,L,23.50171116,Horacio Zeballos,L,31.70431212
Hard,1,Dustin Brown,R,32.08761123,Michael Mmoh,R,18.99794661
Hard,0,Adrian Mannarino,L,28.53114305,Marcos Baghdatis,R,31.56468172
Hard,1,Robin Haase,R,29.76317591,Finn Tearney,R,26.28610541
Hard,0,Facundo Bagnis,L,26.86652977,Brydan Klein,R,27.02532512
Hard,1,Joao Sousa,R,27.78097194,Albert Ramos,L,28.98015058
Hard,1,Feliciano Lopez,L,35.3045859,Michael Venus,R,29.23477071
Hard,1,Jeremy Chardy,R,29.908282,Artem Sitak,R,30.91854894
Hard,1,Ryan Harrison,R,24.67624914,Guillermo Garcia Lopez,R,33.60164271
Hard,0,Stephane Robert,R,36.64887064,Steve Johnson,R,27.04449008
Hard,0,Karen Khachanov,R,20.63791923,Yen Hsun Lu,R,33.4072553
Hard,0,Diego Sebastian Schwartzman,R,24.39972621,Malek Jaziri,R,32.97193703
Hard,0,Daniel Evans,R,26.63381246,Gilles Muller,L,33.67282683
Hard,0,Dominic Thiem,R,23.35112936,Daniel Evans,R,26.63381246
Hard,1,Andrey Kuznetsov,R,25.88090349,Pablo Carreno Busta,R,25.49760438
Hard,1,Gilles Muller,L,33.67282683,Pablo Cuevas,R,31.02258727
Hard,0,Gastao Elias,R,26.12731006,Dominic Thiem,R,23.35112936
Hard,1,Daniel Evans,R,26.63381246,Marcel Granollers,R,30.74606434
Hard,0,Mischa Zverev,L,29.3853525,Pablo Carreno Busta,R,25.49760438
Hard,0,Alex De Minaur,R,17.89459274,Andrey Kuznetsov,R,25.88090349
Hard,1,Philipp Kohlschreiber,R,33.23477071,Jordan Thompson,R,22.72416153
Hard,0,Paolo Lorenzi,R,35.06913073,Viktor Troicki,R,30.91307324
Hard,1,Gilles Muller,L,33.67282683,Matthew Barton,R,25.06228611
Hard,1,Pablo Cuevas,R,31.02258727,Nicolas Mahut,R,34.96783025
Hard,1,Gastao Elias,R,26.12731006,Christopher Oconnell,U,22.6036961
Hard,1,Daniel Evans,R,26.63381246,Thiago Monteiro,L,22.61190965
Hard,1,Marcel Granollers,R,30.74606434,Santiago Giraldo,R,29.11978097
Hard,0,Nicolas Almagro,R,31.38672142,Mischa Zverev,L,29.3853525
Hard,0,Benoit Paire,R,27.67419576,Alex De Minaur,R,17.89459274
Hard,0,Martin Klizan,L,27.49897331,Andrey Kuznetsov,R,25.88090349
Hard,1,Philipp Kohlschreiber,R,33.23477071,Fabio Fognini,R,29.63175907
Hard,1,Jordan Thompson,R,22.72416153,Nikoloz Basilashvili,R,24.8788501
Hard,1,Paolo Lorenzi,R,35.06913073,Florian Mayer,R,33.26488706
Hard,1,Gilles Muller,L,33.67282683,Alexandr Dolgopolov,R,28.1724846
Hard,1,Matthew Barton,R,25.06228611,Kyle Edmund,R,22.00410678
Hard,1,Nicolas Mahut,R,34.96783025,Thomaz Bellucci,L,29.0294319
Hard,1,Daniel Evans,R,26.63381246,Andrey Kuznetsov,R,25.88090349
Hard,0,Viktor Troicki,R,30.91307324,Gilles Muller,L,33.67282683
Hard,0,Illya Marchenko,R,29.35797399,Andy Murray,R,29.67556468
Hard,0,Yen Hsun Lu,R,33.42642026,Andrey Rublev,R,19.24161533
Hard,1,Alex De Minaur,R,17.9137577,Gerald Melzer,L,26.51334702
Hard,1,Sam Querrey,R,29.27857632,Quentin Halys,R,20.22450376
Hard,0,Konstantin Kravchuk,R,31.89596167,John Isner,R,31.72621492
Hard,0,Guillermo Garcia Lopez,R,33.62080767,Mischa Zverev,L,29.40451745
Hard,0,Go Soeda,R,32.36413415,Malek Jaziri,R,32.99110198
Hard,1,Alexander Bublik,R,19.58384668,Lucas Pouille,R,22.89664613
Hard,1,Tomas Berdych,R,31.33196441,Luca Vanni,R,31.61943874
Hard,0,Nicolas Mahut,R,34.98699521,Ryan Harrison,R,24.6954141
Hard,1,Noah Rubin,R,20.90349076,Bjorn Fratangelo,R,23.49623546
Hard,0,Jurgen Melzer,L,35.6550308,Roger Federer,R,35.44147844
Hard,0,Albert Ramos,L,28.99931554,Lukas Lacko,R,29.20465435
Hard,0,Marcel Granollers,R,30.7652293,Dudi Sela,R,31.78644764
Hard,1,Jeremy Chardy,R,29.92744695,Nicolas Almagro,R,31.40588638
Hard,1,Kei Nishikori,R,27.04996578,Andrey Kuznetsov,R,25.90006845
Hard,1,Stanislas Wawrinka,R,31.80561259,Martin Klizan,L,27.51813826
Hard,0,Federico Delbonis,L,26.28336756,Steve Johnson,R,27.06365503
Hard,1,Paolo Lorenzi,R,35.08829569,James Duckworth,R,24.98836413
Hard,0,Damir Dzumhur,R,24.65982204,Viktor Troicki,R,30.93223819
Hard,0,Pablo Cuevas,R,31.04175222,Diego Sebastian Schwartzman,R,24.41889117
Hard,1,Steve Darcis,R,32.84599589,Samuel Groth,R,29.24572211
Hard,0,Paul Henri Mathieu,R,35.01163587,Andreas Seppi,R,32.90349076
Hard,0,Gastao Elias,R,26.14647502,Nick Kyrgios,R,21.724846
Hard,1,Jo Wilfried Tsonga,R,31.75085558,Thiago Monteiro,L,22.63107461
Hard,1,Dusan Lajovic,R,26.54893908,Stephane Robert,R,36.66803559
Hard,0,Adrian Mannarino,L,28.55030801,Karen Khachanov,R,20.65708419
Hard,0,Pierre Hugues Herbert,R,25.83436003,Jack Sock,R,24.31211499
Hard,0,Thomaz Bellucci,L,29.04859685,Bernard Tomic,R,24.23819302
Hard,0,Aljaz Bedene,R,27.49897331,Victor Estrella,R,36.45722108
Hard,1,Daniel Evans,R,26.65297741,Facundo Bagnis,L,26.88569473
Hard,1,Marin Cilic,R,28.30116359,Jerzy Janowicz,R,26.17659138
Hard,1,Gael Monfils,R,30.37645448,Jiri Vesely,L,23.52087611
Hard,1,Alexandr Dolgopolov,R,28.19164956,Borna Coric,R,20.1724846
Hard,1,Donald Young,L,27.48528405,Thomas Fabbiano,R,27.6440794
Hard,0,Nikoloz Basilashvili,R,24.89801506,Philipp Kohlschreiber,R,33.25393566
Hard,0,Robin Haase,R,29.78234086,Alexander Zverev,R,19.74264203
Hard,1,Francis Tiafoe,R,18.98973306,Mikhail Kukushkin,R,29.05954825
Hard,1,Marcos Baghdatis,R,31.58384668,Mikhail Youzhny,R,34.56262834
Hard,0,Florian Mayer,R,33.28405202,Rafael Nadal,L,30.62286105
Hard,1,Roberto Bautista Agut,R,28.75838467,Guido Pella,L,26.66940452
Hard,1,Yoshihito Nishioka,L,21.30595483,Alex Bolt,L,24.03011636
Hard,1,Ernesto Escobedo,R,20.53661875,Daniil Medvedev,R,20.93086927
Hard,1,David Ferrer,R,34.7926078,Omar Jasika,L,19.6659822
Hard,1,Gilles Simon,R,32.05475702,Michael Mmoh,R,19.01711157
Hard,0,Jared Donaldson,R,20.27104723,Rogerio Dutra Silva,R,32.95277207
Hard,0,Taylor Harry Fritz,R,19.21971253,Gilles Muller,L,33.69199179
Hard,1,Milos Raonic,R,26.05612594,Dustin Brown,R,32.10677618
Hard,1,Dominic Thiem,R,23.37029432,Jan Lennard Struff,R,26.72963723
Hard,1,Jordan Thompson,R,22.74332649,Joao Sousa,R,27.80013689
Hard,1,Benoit Paire,R,27.69336071,Tommy Haas,R,38.78986995
Hard,0,Feliciano Lopez,L,35.32375086,Fabio Fognini,R,29.65092402
Hard,1,Ivo Karlovic,R,37.88364134,Horacio Zeballos,L,31.72347707
Hard,1,Andrew Whittington,R,23.43326489,Adam Pavlasek,R,22.275154
Hard,1,Radek Stepanek,R,38.13826146,Dmitry Tursunov,R,34.0971937
Hard,0,Reilly Opelka,U,19.38672142,David Goffin,R,26.11088296
Hard,1,Grigor Dimitrov,R,25.67282683,Christopher Oconnell,U,22.62286105
Hard,0,Renzo Olivo,R,24.84052019,Hyeon Chung,R,20.66255989
Hard,0,Radu Albot,R,27.18138261,Carlos Berlocq,R,33.95208761
Hard,0,Blake Mott,U,20.73921971,Richard Gasquet,R,30.58179329
Hard,0,Peter Polansky,R,28.58863792,Pablo Carreno Busta,R,25.51676934
Hard,0,Santiago Giraldo,R,29.13894593,Kyle Edmund,R,22.02327173
Hard,1,Denis Istomin,R,30.36002738,Ivan Dodig,R,32.03832991
Hard,1,Novak Djokovic,R,29.65639973,Fernando Verdasco,L,33.17180014
Hard,0,Andrey Rublev,R,19.24161533,Andy Murray,R,29.67556468
Hard,1,Sam Querrey,R,29.27857632,Alex De Minaur,R,17.9137577
Hard,1,Mischa Zverev,L,29.40451745,John Isner,R,31.72621492
Hard,1,Malek Jaziri,R,32.99110198,Alexander Bublik,R,19.58384668
Hard,0,Ryan Harrison,R,24.6954141,Tomas Berdych,R,31.33196441
Hard,1,Roger Federer,R,35.44147844,Noah Rubin,R,20.90349076
Hard,1,Lukas Lacko,R,29.20465435,Dudi Sela,R,31.78644764
Hard,0,Jeremy Chardy,R,29.92744695,Kei Nishikori,R,27.04996578
Hard,1,Stanislas Wawrinka,R,31.80561259,Steve Johnson,R,27.06365503
Hard,0,Paolo Lorenzi,R,35.08829569,Viktor Troicki,R,30.93223819
Hard,0,Diego Sebastian Schwartzman,R,24.41889117,Steve Darcis,R,32.84599589
Hard,1,Andreas Seppi,R,32.90349076,Nick Kyrgios,R,21.724846
Hard,1,Jo Wilfried Tsonga,R,31.75085558,Dusan Lajovic,R,26.54893908
Hard,1,Jack Sock,R,24.31211499,Karen Khachanov,R,20.65708419
Hard,0,Victor Estrella,R,36.45722108,Bernard Tomic,R,24.23819302
Hard,0,Marin Cilic,R,28.30116359,Daniel Evans,R,26.65297741
Hard,0,Alexandr Dolgopolov,R,28.19164956,Gael Monfils,R,30.37645448
Hard,0,Donald Young,L,27.48528405,Philipp Kohlschreiber,R,33.25393566
Hard,0,Francis Tiafoe,R,18.98973306,Alexander Zverev,R,19.74264203
Hard,0,Marcos Baghdatis,R,31.58384668,Rafael Nadal,L,30.62286105
Hard,1,Roberto Bautista Agut,R,28.75838467,Yoshihito Nishioka,L,21.30595483
Hard,1,David Ferrer,R,34.7926078,Ernesto Escobedo,R,20.53661875
Hard,0,Rogerio Dutra Silva,R,32.95277207,Gilles Simon,R,32.05475702
Hard,0,Gilles Muller,L,33.69199179,Milos Raonic,R,26.05612594
Hard,0,Jordan Thompson,R,22.74332649,Dominic Thiem,R,23.37029432
Hard,1,Benoit Paire,R,27.69336071,Fabio Fognini,R,29.65092402
Hard,1,Ivo Karlovic,R,37.88364134,Andrew Whittington,R,23.43326489
Hard,1,David Goffin,R,26.11088296,Radek Stepanek,R,38.13826146
Hard,1,Grigor Dimitrov,R,25.67282683,Hyeon Chung,R,20.66255989
Hard,1,Richard Gasquet,R,30.58179329,Carlos Berlocq,R,33.95208761
Hard,1,Pablo Carreno Busta,R,25.51676934,Kyle Edmund,R,22.02327173
Hard,1,Denis Istomin,R,30.36002738,Novak Djokovic,R,29.65639973
Hard,1,Andy Murray,R,29.67556468,Sam Querrey,R,29.27857632
Hard,0,Malek Jaziri,R,32.99110198,Mischa Zverev,L,29.40451745
Hard,0,Tomas Berdych,R,31.33196441,Roger Federer,R,35.44147844
Hard,0,Lukas Lacko,R,29.20465435,Kei Nishikori,R,27.04996578
Hard,0,Viktor Troicki,R,30.93223819,Stanislas Wawrinka,R,31.80561259
Hard,1,Andreas Seppi,R,32.90349076,Steve Darcis,R,32.84599589
Hard,1,Jo Wilfried Tsonga,R,31.75085558,Jack Sock,R,24.31211499
Hard,1,Daniel Evans,R,26.65297741,Bernard Tomic,R,24.23819302
Hard,0,Philipp Kohlschreiber,R,33.25393566,Gael Monfils,R,30.37645448
Hard,0,Alexander Zverev,R,19.74264203,Rafael Nadal,L,30.62286105
Hard,1,Roberto Bautista Agut,R,28.75838467,David Ferrer,R,34.7926078
Hard,1,Milos Raonic,R,26.05612594,Gilles Simon,R,32.05475702
Hard,1,Dominic Thiem,R,23.37029432,Benoit Paire,R,27.69336071
Hard,0,Ivo Karlovic,R,37.88364134,David Goffin,R,26.11088296
Hard,1,Grigor Dimitrov,R,25.67282683,Richard Gasquet,R,30.58179329
Hard,0,Pablo Carreno Busta,R,25.51676934,Denis Istomin,R,30.36002738
Hard,1,Mischa Zverev,L,29.40451745,Andy Murray,R,29.67556468
Hard,0,Kei Nishikori,R,27.04996578,Roger Federer,R,35.44147844
Hard,1,Stanislas Wawrinka,R,31.80561259,Andreas Seppi,R,32.90349076
Hard,1,Jo Wilfried Tsonga,R,31.75085558,Daniel Evans,R,26.65297741
Hard,1,Rafael Nadal,L,30.62286105,Gael Monfils,R,30.37645448
Hard,1,Milos Raonic,R,26.05612594,Roberto Bautista Agut,R,28.75838467
Hard,1,David Goffin,R,26.11088296,Dominic Thiem,R,23.37029432
Hard,1,Grigor Dimitrov,R,25.67282683,Denis Istomin,R,30.36002738
Hard,1,Roger Federer,R,35.44147844,Mischa Zverev,L,29.40451745
Hard,0,Jo Wilfried Tsonga,R,31.75085558,Stanislas Wawrinka,R,31.80561259
Hard,1,Rafael Nadal,L,30.62286105,Milos Raonic,R,26.05612594
Hard,0,David Goffin,R,26.11088296,Grigor Dimitrov,R,25.67282683
Hard,1,Roger Federer,R,35.44147844,Stanislas Wawrinka,R,31.80561259
Hard,1,Rafael Nadal,L,30.62286105,Grigor Dimitrov,R,25.67282683
Hard,1,Roger Federer,R,35.44147844,Rafael Nadal,L,30.62286105
Hard,1,Nicolas Jarry,R,21.30595483,Jose Hernandez,U,26.88569473
Hard,0,Roberto Cid,R,23.41957563,Christian Garin,R,20.67077344
Hard,1,Marcelo Tomas Barrios Vera,U,19.14031485,Jose Olivares,0,20.06023272
Hard,1,Nicolas Jarry,R,21.30595483,Nick Hardt,U,16.3613963
None,1,Emilio Gomez,R,25.17453799,Juan Pablo Varillas Patino Samudio,R,21.31964408
None,0,Mauricio Echazu,R,28.02464066,Roberto Quiroz,L,24.93634497
None,1,Roberto Quiroz,L,24.93634497,Juan Pablo Varillas Patino Samudio,R,21.31964408
None,0,Alexander Merino,L,24.41615332,Gonzalo Escobar,L,28.02737851
None,1,Yuki Bhambri,R,24.57494867,Finn Tearney,R,26.34360027
None,0,Jose Rubin Statham,R,29.76865161,Ramkumar Ramanathan,R,22.22861054
None,0,Finn Tearney,R,26.34360027,Ramkumar Ramanathan,R,22.22861054
None,0,Jose Rubin Statham,R,29.76865161,Yuki Bhambri,R,24.57494867
None,1,Hyeon Chung,R,20.7008898,Sanjar Fayziev,U,22.50787132
None,1,Denis Istomin,R,30.39835729,Duck Hee Lee,R,18.67488022
None,1,Denis Istomin,R,30.39835729,Soon Woo Kwon,R,19.16221766
None,1,Joao Sousa,R,27.8384668,Yshai Oliel,L,17.07049966
None,1,Gastao Elias,R,26.18480493,Dudi Sela,R,31.82477755
None,1,Frederico Ferreira Silva,L,21.87268994,Daniel Cukierman,U,21.5633128
None,0,Yshai Oliel,L,17.07049966,Pedro Sousa,R,28.678987
Hard,1,Mirza Basic,R,25.55509925,Kamil Majchrzak,R,21.04859685
Hard,0,Hubert Hurkacz,R,19.96714579,Damir Dzumhur,R,24.69815195
Hard,1,Damir Dzumhur,R,24.69815195,Kamil Majchrzak,R,21.04859685
Hard,1,Tomislav Brkic,R,26.89664613,Hubert Hurkacz,R,19.96714579
None,1,Adrian Ungur,R,32.01368925,Ilya Ivashka,R,22.93223819
None,1,Egor Gerasimov,R,24.21902806,Marius Copil,R,26.28884326
None,1,Marius Copil,R,26.28884326,Ilya Ivashka,R,22.93223819
None,1,Egor Gerasimov,R,24.21902806,Adrian Ungur,R,32.01368925
None,1,Martin Klizan,L,27.55646817,Attila Balazs,R,28.34223135
None,0,Jozef Kovalik,R,24.23819302,Marton Fucsovics,R,24.97741273
None,0,Martin Klizan,L,27.55646817,Marton Fucsovics,R,24.97741273
None,1,Ricardo Rodriguez,R,23.75906913,Philip Wilbert Major,L,20.91444216
None,1,Luis David Martinez,U,27.72073922,Spencer Newman,R,23.73716632
None,0,Justin Lunn,U,25.62080767,Ricardo Rodriguez,R,23.75906913
None,1,Jordi Munoz Abreu,U,27.03627652,Philip Wilbert Major,L,20.91444216
None,1,Ayed Zatar,R,20.84052019,Haydn Lewis,L,31.07734428
None,0,Bruno Britez,0,18.69130732,Darian King,R,24.76386037
None,1,Darian King,R,24.76386037,Ayed Zatar,R,20.84052019
None,0,Seanon Williams,R,25.97125257,Bruno Britez,0,18.69130732
None,0,Alberto Emmanuel Alvarado Larin,U,22.16563997,Federico Zeballos,U,28.67077344
None,1,Marcelo Arevalo,R,26.28884326,Hugo Dellien,R,23.62491444
None,0,Federico Zeballos,U,28.67077344,Marcelo Arevalo,R,26.28884326
None,1,Rodrigo Banzer,R,20.00273785,Alberto Emmanuel Alvarado Larin,U,22.16563997
None,1,Wilfredo Gonzalez,R,24.06570842,Luis Patino,R,23.31827515
None,0,Christopher Diaz Figueroa,R,26.88295688,Manuel Sanchez,R,26.0698152
None,0,Gerardo Lopez Villasenor,U,0,Christopher Diaz Figueroa,R,26.88295688
None,0,Alberto Lim,R,17.70568104,David Agung Susanto,U,25.53045859
None,0,Aditya Hari Sasongko,U,28.57494867,Ruben Gonzales,R,31.38672142
None,0,David Agung Susanto,U,25.53045859,Ruben Gonzales,R,31.38672142
None,1,Alberto Lim,R,17.70568104,Anthony Susanto,U,19.69062286
None,0,Abdullah Maqdas,U,29.83709788,Jirat Navasirisomboon,R,20.20260096
None,1,Mohammad Ghareeb,R,36.52566735,Wishaya Trongcharoenchaikul,R,21.81519507
None,0,Abdullah Maqdas,U,29.83709788,Wishaya Trongcharoenchaikul,R,21.81519507
Hard,1,Aqeel Khan,R,37.00205339,Shahin Khaledan,R,26.65023956
Hard,1,Aisam Ul Haq Qureshi,R,36.8733744,Anoosha Shahgholi,U,35.22245038
Hard,1,Hamid Reza Nadaf,R,24.19712526,M Abid Ali Khan Akbar,U,26.52703628
Hard,0,Mahammad Abid,U,22.66119097,Shahin Khaledan,R,26.65023956
None,0,Thien Nguyen Hoang,R,21.88911704,Hong Kit Jack Wong,U,18.4202601
None,0,Hei Yin Andrew Li,R,19.84394251,Nam Hoang Ly,R,19.92881588
None,0,Hong Kit Jack Wong,U,18.4202601,Nam Hoang Ly,R,19.92881588
None,0,Thien Nguyen Hoang,R,21.88911704,Karan Rastogi,R,30.31348392
None,1,Nicolaas Scholtz,R,25.98494182,Jurgen Zopp,R,28.84052019
None,1,Lloyd George Muirhead Harris,R,19.93155373,Vladimir Ivanov,R,29.80971937
None,0,Mattias Siimar,U,18.98973306,Lloyd George Muirhead Harris,R,19.93155373
None,0,Nicolaas Scholtz,R,25.98494182,Vladimir Ivanov,R,29.80971937
None,1,Nikoloz Basilashvili,R,24.93634497,Eero Vasa,U,0
None,1,Harri Heliovaara,R,27.65776865,George Tsivadze,U,24.07665982
None,1,Nikoloz Basilashvili,R,24.93634497,Emil Ruusuvuori,R,17.83162218
None,1,George Tsivadze,U,24.07665982,Patrik Niklas Salminen,U,19.90691307
None,1,Laurynas Grigelis,R,25.46475017,Lucas Andriamasilalao,R,19.60574949
None,1,Antso Rakotondramanga,U,28.53935661,Tadas Babelis,U,19.92881588
None,0,Antso Rakotondramanga,U,28.53935661,Laurynas Grigelis,R,25.46475017
None,1,Jean Jacques Rakotohasy,0,22.43942505,Tomas Vaise,U,19.02532512
None,1,Frederik Nielsen,R,33.42915811,Amine Ahouda,U,19.38672142
None,1,Reda El Amrani,R,28.7008898,Soren Hess Olesen,U,26.05886379
None,1,Frederik Nielsen,R,33.42915811,Reda El Amrani,R,28.7008898
None,0,Mehdi Jdi,R,28.13141684,Soren Hess Olesen,U,26.05886379
None,0,Lucas Catarina,R,20.42984257,Blaz Kavcic,R,29.908282
None,1,Grega Zemlja,R,30.33812457,Romain Arneodo,R,24.49007529
None,1,Grega Zemlja,R,30.33812457,Lucas Catarina,R,20.42984257
None,0,Tilen Zitnik,U,25.58247776,Thomas Oger,U,36.85968515
None,0,Martins Podzus,R,22.59000684,Casper Ruud,R,18.10814511
